,index,DiagnosisDescription,PercentageDiab,PatientsWithCondition,PercentageOfTotalPop
2576,715.37,"Osteoarthrosis, localized, not specified whether primary or secondary, involving ankle and foot",0.0,1.0,0.000100522718134
2577,715.39,"Osteoarthrosis, local, not spec prim/secnd, multiple sites",0.0,1.0,0.000100522718134
2578,715.80,"Osteoarthrosis involving or with mention of more than one site, but not specified as generalized, and involving unspecified site",0.0,2.0,0.000201045436269
2579,715.86,"Osteoarthrosis mor thn 1 site, not spec as gen, lower leg",0.5,2.0,0.000201045436269
2580,715.88,"Osteoarthrosis mor thn 1 site, not spec as gen, other spec site",0.0,1.0,0.000100522718134
2581,715.89,"Osteoarthrosis involving or with mention of multiple sites, but not specified as generalized",0.173913043478,23.0,0.00231202251709
2582,715.9,"Osteoarthrosis, unspecified generalized or localized                                                                                                                                                                                                           ",0.222222222222,9.0,0.000904704463209
2583,715.90,"Osteoarthrosis, unspecified whether generalized or localized, involving unspecified site",0.367088607595,79.0,0.00794129473261
2584,715.91,"Osteoarthrosis, unspecified whether generalized or localized, involving shoulder region",0.5,10.0,0.00100522718134
2585,715.92,"Osteoarthrosis, unspecified whether generalized or localized, involving upper arm",1.0,1.0,0.000100522718134
2586,715.93,"Osteoarthrosis, unspecified whether generalized or localized, involving forearm",0.0,1.0,0.000100522718134
2587,715.94,"Osteoarthrosis, unspecified whether generalized or localized, involving hand",0.166666666667,12.0,0.00120627261761
2588,715.95,"Osteoarthrosis, unspecified whether generalized or localized, involving pelvic region and thigh",0.0,8.0,0.000804181745074
2589,715.96,"Osteoarthrosis, unspecified whether generalized or localized, involving lower leg",0.5,34.0,0.00341777241657
2590,715.97,"Osteoarthrosis, unspecified whether generalized or localized, involving ankle and foot",0.4,20.0,0.00201045436269
2591,715.98,"Osteoarthrosis, unspecified whether generalized or localized, involving other specified sites",0.2,5.0,0.000502613590671
2592,715.99,"Osteoarthrosis, unspec generalized or localized, multiple sites",0.666666666667,6.0,0.000603136308806
2593,716.10,"Traumatic arthropathy, site unspecified",0.0,1.0,0.000100522718134
2594,716.11,Traumatic arthropathy involving shoulder region,0.181818181818,11.0,0.00110574989948
2595,716.14,Traumatic arthropathy involving hand,0.0,3.0,0.000301568154403
2596,716.16,Traumatic arthropathy involving lower leg,1.0,2.0,0.000201045436269
2597,716.17,Traumatic arthropathy involving ankle and foot,0.0,6.0,0.000603136308806
2598,716.40,"Transient arthropathy, site unspecified",0.0,1.0,0.000100522718134
2599,716.41,Transient arthropathy involving shoulder region,0.333333333333,3.0,0.000301568154403
2600,716.46,Transient arthropathy involving lower leg,0.0,1.0,0.000100522718134
2601,716.49,Transient arthropathy involving multiple sites,0.0,1.0,0.000100522718134
2602,716.5,Unspecified polyarthropathy or polyarthritis                                                                                                                                                                                                                   ,0.8,5.0,0.000502613590671
2603,716.51,Unspecified polyarthropathy or polyarthritis involving shoulder region,0.0,1.0,0.000100522718134
2604,716.54,Unspecified polyarthropathy or polyarthritis involving hand,0.333333333333,3.0,0.000301568154403
2605,716.56,Unspecified polyarthropathy or polyarthritis involving lower leg,0.0,1.0,0.000100522718134
2606,716.57,Unspecified polyarthropathy or polyarthritis involving ankle and foot,0.0,2.0,0.000201045436269
2607,716.59,Unspecified polyarthropathy or polyarthritis involving multiple sites,0.0,3.0,0.000301568154403
2608,716.61,Unspecified monoarthritis involving shoulder region,0.0,3.0,0.000301568154403
2609,716.64,Unspecified monoarthritis involving hand,0.0,2.0,0.000201045436269
2610,716.66,Unspecified monoarthritis involving lower leg,0.0,2.0,0.000201045436269
2611,716.67,Unspecified monoarthritis involving ankle and foot,0.333333333333,3.0,0.000301568154403
2612,716.81,Other specified arthropathy involving shoulder region,0.0,4.0,0.000402090872537
2613,716.89,Other specified arthropathy involving multiple sites,0.5,2.0,0.000201045436269
2614,716.9,Unspecified arthropathy                                                                                                                                                                                                                                        ,0.25,8.0,0.000804181745074
2615,716.90,"Arthropathy, unspecified, site unspecified",0.39175257732,97.0,0.00975070365903
2616,716.91,"Arthropathy, unspecified, involving shoulder region",0.2,15.0,0.00150784077201
2617,716.94,"Arthropathy unspecified, involving hand",0.0,5.0,0.000502613590671
2618,716.95,"Arthropathy unspecified, involving pelvic region and thigh",0.666666666667,3.0,0.000301568154403
2619,716.96,"Arthropathy unspecified, involving lower leg",0.2,5.0,0.000502613590671
2620,716.97,"Arthropathy unspecified, involving ankle and foot",0.0,4.0,0.000402090872537
2621,716.98,"Arthropathy unspecified, involving other unspecified sites",0.0,1.0,0.000100522718134
2622,716.99,"Arthropathy unspecified, involving multiple sites",0.4,5.0,0.000502613590671
2623,717,Internal derangement of knee                                                                                                                                                                                                                                   ,0.0,8.0,0.000804181745074
2624,717.1,Derangement of anterior horn of medial meniscus,0.333333333333,3.0,0.000301568154403
2625,717.2,Derangement of posterior horn of medial meniscus,0.0,6.0,0.000603136308806
2626,717.3,Other and unspecified derangement of medial meniscus,0.0,14.0,0.00140731805388
2627,717.40,"Derangement of lateral meniscus, unspecified",0.0,11.0,0.00110574989948
2628,717.42,Derangement of anterior horn of lateral meniscus,0.0,2.0,0.000201045436269
2629,717.43,Derangement of posterior horn of lateral meniscus,0.0,1.0,0.000100522718134
2630,717.5,"Derangement of meniscus, not elsewhere classified",0.166666666667,6.0,0.000603136308806
2631,717.6,Loose body in knee,0.0,2.0,0.000201045436269
2632,717.7,Chondromalacia of patella,0.0,17.0,0.00170888620828
2633,717.8,Other internal derangement of knee,0.272727272727,11.0,0.00110574989948
2634,717.82,Old disruption of medial collateral ligament,0.0,1.0,0.000100522718134
2635,717.83,Old disruption of anterior cruciate ligament,0.222222222222,9.0,0.000904704463209
2636,717.85,Old disruption of other ligaments of knee,1.0,1.0,0.000100522718134
2637,717.89,Other internal derangement of knee,0.230769230769,13.0,0.00130679533575
2638,717.9,Unspecified internal derangement of knee,0.14,50.0,0.00502613590671
2639,718.00,"Articular cartilage disorder, site unspecified",0.0,1.0,0.000100522718134
2640,718.01,Articular cartilage disorder involving shoulder region,0.0,1.0,0.000100522718134
2641,718.11,Loose body in joint of shoulder region,1.0,2.0,0.000201045436269
2642,718.21,Pathological dislocation of joint of shoulder region,0.0,1.0,0.000100522718134
2643,718.31,Recurrent dislocation of joint of shoulder region,0.0,3.0,0.000301568154403
2644,718.49,Contracture of joint of multiple sites,0.0,1.0,0.000100522718134
2645,718.8,"Other joint derangement, other                                                                                                                                                                                                                                 ",0.0,3.0,0.000301568154403
2646,718.81,"Other joint derangement, not elsewhere classified, involving shoulder region",0.0,3.0,0.000301568154403
2647,718.86,"Other joint derangement, not elsewhere classified, involving lower leg",0.333333333333,3.0,0.000301568154403
2648,718.87,"Other joint derangement, not elsewhere classified, involving ankle and foot",0.0,3.0,0.000301568154403
2649,718.91,Unspecified derangement of joint of shoulder region,0.142857142857,14.0,0.00140731805388
2650,718.97,Unspecified derangement of ankle and foot joint,0.333333333333,3.0,0.000301568154403
2651,719.00,"Effusion of joint, site unspecified",0.2,5.0,0.000502613590671
2652,719.01,Effusion of joint of shoulder region,0.0,1.0,0.000100522718134
2653,719.03,Effusion of forearm joint,0.0,1.0,0.000100522718134
2654,719.04,Effusion of hand joint,0.333333333333,3.0,0.000301568154403
2655,719.06,Effusion of lower leg joint,0.260869565217,23.0,0.00231202251709
2656,719.07,Effusion of ankle and foot joint,0.142857142857,7.0,0.00070365902694
2657,719.09,Effusion of joint of multiple sites,0.0,1.0,0.000100522718134
2658,719.16,Hemarthrosis involving lower leg,0.5,2.0,0.000201045436269
2659,719.4,Pain in joint                                                                                                                                                                                                                                                  ,0.230769230769,65.0,0.00653397667873
2660,719.40,"Pain in joint, site unspecified",0.183098591549,71.0,0.00713711298754
2661,719.41,Pain in joint involving shoulder region,0.2,300.0,0.0301568154403
2662,719.42,Pain in joint involving upper arm,0.122448979592,49.0,0.00492561318858
2663,719.43,Pain in joint involving forearm,0.186046511628,43.0,0.00432247687977
2664,719.44,Pain in joint involving hand,0.178947368421,95.0,0.00954965822276
2665,719.45,Pain in joint involving pelvic region and thigh,0.223463687151,179.0,0.017993566546
2666,719.46,Pain in joint involving lower leg,0.215189873418,395.0,0.039706473663
2667,719.47,Pain in joint involving ankle and foot,0.204761904762,210.0,0.0211097708082
2668,719.48,Pain in joint involving other specified sites,0.235294117647,34.0,0.00341777241657
2669,719.49,Pain in joint involving multiple sites,0.257142857143,105.0,0.0105548854041
2670,719.5,"Stiffness of joint, other                                                                                                                                                                                                                                      ",0.0,1.0,0.000100522718134
